,Unnamed: 0.1,Unnamed: 0,Id,Score,Text
2256,2256,2256,2257,1,"I bought this same brand from an online Indian grocery store that usually has excellent products.  I was able to turn it into cream/butter, using my super blender and adding some water, but it barely had any flavor.  I usually buy the Chao Kah brand of coconut cream (which is quite tasty and flavorful) and read another review for a different product for making your own coconut cream.  My complaint is not the shreds or texture.  Mine was just virtually tasteless."
2257,2257,2257,2258,4,"Although I had some concerns about product with initial shipment - my concerns were far overshadowed by the excellent, prompt and courteous response from vendor about my concerns.  Customer service that seems a rarity these days - was absolutely exceptional!  Will definitely keep this vendor in mind when I have need for other craft supplies/products."
2258,2258,2258,2259,2,"I bought this for our young son and was disappointed in several aspects of this dispenser:<br /><br />(1) It's made of cheap plastic and arrived w/ the globe scratched and cracked.<br /><br />(2) The top doesn't screw on--it just pops off w/ very little exertion.<br /><br />(3) Part of the appeal for me was that this dispenser is coin-operated.  What the description on Amazon doesn't tell you, however, is that a coin is not necessary to dispense the candy.  Furthermore, when the crank is just barely turned, the candy (usually two pieces) flies out so quickly that some goes on the floor w/o your hand there to catch it.  A young child is often not coordinated enough to turn the crank and put his hand out to catch the candy.<br /><br />(4) The dispenser only came w/ enough candy to just fill the bottom of the globe.<br /><br />(5) It is very much over-priced at $29.99."
2259,2259,2259,2260,4,The M&M candy machine works just fine but the finger hole is too small for adult fingers to retrieve the candy. It does intimidate a M&M lover because of the small amount it dispenses.
2260,2260,2260,2261,1,"I was disappointed when I received this dispenser.  It said a large dispenser.  It looks like something for a child to play with.  I bought it for my husband to put in his ""man cave"".  He is a huge M&M fan.  I buy him a tree ornament each year from the M&M collections.  I was hoping it had more substance to it.  I also did not realize I was unable to return this item."
2261,2261,2261,2262,4,"I'm on my first jar of this, and am really enjoying what it adds to my ""concoctions"" - vegetarian one pan mix ups of onions, garlic, vegetables, usually tofu, rice or pasta or quinoa, sometimes olives or capers.<br />I may have purchased it at Uwajimaya, when on sale...I will be buying many more jars of this mixed spice paste.  It's not really a paste - more liquid, with easily identifiable basil leaves.  I highly recommend this chili paste."
2262,2262,2262,2263,5,"This deal on Amazon with the Prime free shipping, and/or the even cheaper subscription is very tempting if you make a lot of desserts with this like we do.  One of our favorites is layered graham crackers, this pudding mixed with frozen whipped topping, and topped with a can of melted chocolate frosting.  Lots of stores are discontinuing name brands, so this is a great item to buy here."
2263,2263,2263,2264,4,My husband LOVES pudding and any kind of dessert at the end of dinner. This is a great way to appease his cravings while not being full of butter and fat. I love that I can add whatever I want to it to fancy it up a little. I love to put cocoa powder and make a more elegant tasting chocolate pudding or mix it with berries for my kids.
2264,2264,2264,2265,5,"Like always this label is the best in desserts and this 3-4 ounce vanilla pudding is not the exeption, is easy to make, and vey fast, and the size is the best for a little families. The vanilla flavor is fantastic."
2265,2265,2265,2266,5,"You can substitute nut milk, coconut milk or goat's milk or even soy milk for the 'milk' in this instant pudding.<br /><br />If you add coconut cream and toasted coconut you have coconut cream pie pudding! If you add some raw cocoa powder you have chocolate pudding! You can add some softened cream cheese and have cheese cake base puddin'! You are only limited by your imagination. This is also excellent as an addition to a cake mix (about a 1/3 packet and an extra tablespoon of liquid)."
2266,2266,2266,2267,4,"i always enjoy Jello pudding, however, one package that i recieved was opened, and the powder spilled all over.  it really alters the price when you only recieve 23 packages instead of the promised 24."
2267,2267,2267,2268,5,"My big boy Oreo loves this so much. i took him off beef products and only give him venison rabbit ,turkey. He can't get enough of this stuff"
2268,2268,2268,2269,5,"Delivered by UPS, this product is just about perfect.  It does not have a disagreeable smell and the dogs love it.  It is much less expensive than prescription dogfood and our dogs are thriving on it.  You can even see an occasional pea and/or carrot. No grain to worry about."
2269,2269,2269,2270,5,"I have two terrier mixes and they love this product. I mix it with their dry grain free dog food and they just gobble it up like no tomorrow. I am happy that Amazon has this product on Subscribe and Save. It's one less thing to worry about since I know it's going to arrive every two months.<br /><br />When I know I'm going to be out of the house for a long time, I take this product and smear it inside a Kong toy. Oh Em Gee. Talk about keeping these ADD pups occupied for a period of time. :)<br /><br />Like the other buyer said, you occassionally see a piece of carrot or potato here and there.  I like looking at the ingredients on this product. There's no added water, mechanically separated meat or other by product. Good job!"
2270,2270,2270,2271,5,"Bought 1/2 lb each of five different Mo's Fudge recently from a school fundraiser. I'm not much of a chocolate fudge eater, prefer peanut butter, but the dark chocolate fudge is incredible. So rich and creamy! Almost too creamy. Had to throw it into the fridge to make it easier to cut. But if any fudge can turn me into a chocolate fudge lover, this can!"
2271,2271,2271,2272,5,"This mild semi-soft/soft cheese has a range of subtle flavors that I have yet to find elsewhere.  The price is worth it, though I can't afford to order it often, but the combination of this cheese with a really good white wine is truly a culinary delight!"
2272,2272,2272,2273,5,This tea is absolutely incredible! Addicted after first taste. So delicious... the smell... the taste... it's a beautiful experience. I just ordered more (and gonna try both regular and decaf).
2273,2273,2273,2274,5,"I love this tea and drink it at least twice a day.  The flavor is both strong and sweet.  The tea stands on it's own, never needing sweetner.  If you're a cinnamon lover, you have to try this tea.  And even if you're not, it's worth a try."
2274,2274,2274,2275,5,I am fairly certain this is the same tea sold by Caribou Coffee.  I think I could be considered an addict! The flavor is so good - lots of cinnamon and slightly spicy because of it.  Price for 50 is good and less than I have been able to find it elsewhere.
2275,2275,2275,2276,5,"After having to give up coffee years ago due to a medical condition, I tried many different kinds and favors of tea until I stumbled  upon this in a small bakery that had recently opened nearby. I loved it and have been drinking it every morning since over the past couple of years. The sachets are perfect for a larger mug, the paper wrapped are fine for smaller cups or mugs. It's a hearty tea that I find satisfying and delicious."
2276,2276,2276,2277,5,"As a person who love cinnamon scent and flavor, I find this tea amazing.  I was used to drinking the plain black tea at work and this blend is a nice change from that.  I can probably only have one or two cups a day because it is pretty sweet but I will continue to drink it probably every day.  Enjoy"
2277,2277,2277,2278,5,"Love this tea, its like drinking liquid red hots.  I hate herbal teas b/c they all taste and smell like potpourri but this stuff is awesome !!!!"
2278,2278,2278,2279,5,A co-worker gave me a couple of the Harney & Sons Fine Teas Hot Cinnamon Spice Sachets to sample. The cinnamon spice flavor is wonderful. These teas are not available at my local grocery stores. I was glad to find them for a reasonable price on-line.
2279,2279,2279,2280,5,I love this tea which has a deep cinnamon aroma and taste.  It's equally good as an iced tea.  Full marks!
2280,2280,2280,2281,5,"I drink a lot of flavored black teas and this is hands down one of my favorites. The scent is enticing and the flavor is bold, and sweet at the same time.  If you love spice, this is a must have tea."
2281,2281,2281,2282,5,"Super tasty, super delicious. Best tea ever, sweet and cinnamony. I actually like these better than the individually wrapped tea bags."
2282,2282,2282,2283,5,"This is an excellent tea, very flavorful - the cinnamon is fresh and powerful, and overall it's slightly sweet without needing any sugar. Excellent with milk or straight."
2283,2283,2283,2284,5,"This is more than just a tea, drinking a cup is like a beautiful experience. It has a multi-dimensional flavor, it really does. I never considered myself a tea drinker, but I ordered it once at a Starbucks and was hooked ever since. On special occasions or even when I am down, I treat myself to a cup of this warm and delicous tea."
2284,2284,2284,2285,5,It's that good!  Heaven if you like cinnamon.  Tastes sweet with no sugar.
2285,2285,2285,2286,5,I was actually surprised at how good these Muffins taste! I have reordered a case.  And they are Gluten Free.
2286,2286,2286,2287,3,"Traditional English Muffins are usually fat free or having very little fat.  This little challenger should be called something else all together.<br /><br />Closer to what I would say a croissant is, having all of the buttery taste and fat to go with it.<br /><br />Terrific if that's what you are looking for in an English muffin but not what I'm looking for.  I would rather save the fat for a chocolate dessert."
2287,2287,2287,2288,5,Had this sent to me in Afghanistan. The flavor was enjoyable but not to spicy. It is made with quailty ingridents. I would surely say this is one of the best salsa's I've ever had.
2288,2288,2288,2289,5,"I love VitaMuffins, but my supermarket sells one box of 4 muffins for $6.29.  Instead I bought the mix, 3 boxes for $16.00, and each box makes 12 muffins. Instead of $1.62 per muffin, the mix only requires water & eggs and works out to about 48 cents per muffin, and very easy to make. That's a great deal."
2289,2289,2289,2290,5,"I buy these through the ship-and-save program because they are a staple of my breakfast and midday snack routine.<br />Light, flavorful, and full of vitamins, these only take 20-25 minutes to bake with minimal extras. I am vegan so I use egg substitutes  (3 tbsps flax seed in place of the eggs with 9 Tbs water) and they still bake perfectly."
2290,2290,2290,2291,3,"I really like the frozen Corn Muffin Tops, but the mix resulted in a dryer product. I used the paper muffin liners and I think these might have added to the dryness."
2291,2291,2291,2292,2,"I found this muffin to be dry and very disappointing. If I cut it up and put it in a bowl with yogurt, it was OK. Would not order this flavor again."
2292,2292,2292,2293,5,better then I expected. I notice there was some complaints that the muffins were dry.<br />So I sprayed the mix before cooking with a butter flavored publix spray which is canola oil.[same as pam butter spray].<br />This did the trick& they were great
2293,2293,2293,2294,4,"I generally like vitalicious products. The corn muffin, well, for 100 calories it's not bad. But if you are expecting anything like the sugar/fat laden junk that your local bakery sells, look elsewhere. this is like a healthy makeover that doesn't quite cut it, but they're not bad. For the same amount of calories, the chocolate one is more of an indulgence, but this one is good for a bland breakfast treat, especially baked fresh.<br />My kids are happy to get any extra snacks, so they approve...i send with them to school for a midmorning snack. im glad they get fuel and vitamins."
2294,2294,2294,2295,1,The picture shown is for three packages and the price is fair for three but I was only sent one but was charged for three. Also the item sent was not the item shown. I can buy the item shipped all day long at any local grocery store. I went to Amazon because I was looking for the type shown.<br /><br />When I contacted the seller and told them about this they said they would give me partial credit for the item but nothing for shipping. Seeing as how I was shipped something I didn't order I should be entitled to a full refund including shipping. I was not offered that.<br /><br />If I could give this seller negative stars I would. Any future buyers beware.
2295,2295,2295,2296,2,Too much of the white pith on this orange peel making the product overly bitter and diluting the real good taste of the orange zest.
2296,2296,2296,2297,5,"I like loose tea, I just don't like chewing on leaves in my tea cup, or having to dispose of a bunch of loose, soggy leaves that seem to find every corner of my kitchen. However, I'm spoiled rotten and only like the flavor that comes with brewing loose tea. So I've been using these empty tea bags in order to make loose tea a lot less messy and just as convenient as bagged tea. Most bags of this type I've encountered are made in Europe and come with a price to match, and a single pack of 100 doesn't last a whole long time.  When I saw this deal here on Amazon, I went for it.<br /><br />The bags look and work identically to the European made ones, although I believe these are made in India. (where they know a whole lot about making tea) But the price is about 2/3 less than that of the European made ones. I can't argue with that. (Well, I could argue with that, but I'm not a dope) That way, we can have the best tea on the market, which is sold loose, without the pain in the neck features of brewing loose tea with a tea ball or strainer. Just throw in the right amount of tea, tuck the top flap into the bag, and that's it. You now have a teabag of your favorite Kenyan Black tea (or whatever makes you happy) Throw away the neat little soggy bag when you're done - no mess at all.<br /><br />I've decided to get these on as a subscription, with a 6 pack arriving twice a year. That way, my family can have three cups or pots of tea each day (This size works for both), and maybe a few more on the weekend before running out. We've been using these bags for several months now, and are still as happy with them as we were when they arrived. If Amazon keeps offering these bags, I am sure we'll keep buying them!"
2297,2297,2297,2298,3,"The tea bags work well with loose tea and buying the pack of six makes this a good value. But what you're not told is that the bags are the large size, better made for large pots and not single cups."
2298,2298,2298,2299,5,I like loose tea and hate having to clean out the metal holders.  These bags are ideal as they let me make a pot or just a cup of tea and then throw it in the compost pile to be reused for my garden.
2299,2299,2299,2300,1,"Was shocked at the skinny size of this item!! They are five inches long as I expected, because that's the size I wanted and ordered, but can't be any bigger around than even a pencil and that's a BIG stretch!! WOW, I'm sure disappointed considering the cost ~~ $7 and shipping. Won't be ordering these again.<br />  Of course my dog likes them ok, but wouldn't call them her fav by any means. :(  Will I send them back? Don't know if it's worth the hassle at this point. But I will NOT recommend them either. Because of the size quality and high price compared to so many other products to choose from!  Keep looking is my advice. :)<br />  The other Beefeaters' products I ordered well met my standards. This one was a DUD!!  What's the old saying?  Buyer beware?  I fell into that trap big time!<br />  Here's the product link at this time:<br /><br />  <a href=""http://www.amazon.com/gp/product/B00176AIDU"">Beefeaters Great Fillin Porkhide Rolls with Meaty Chicken Filling, 5-Inch</a><br /><br />  Wish you luck if you try this product...but again ""Buyer Beware!!""<br /><br />UPDATE 2.15.2012: My little dog got VERY SICK not too long after I wrote this review...I contacted Cust. Service with even more reason to not like this item and they refunded my money!! How's that for Customer Care?? :) Great!! Thank you Amazon.com ~~ you are TERRIFIC!!"
2300,2300,2300,2301,5,"My Scottish Terrier inhaled hers in about 2 hours, but my finicky Pomeranian, who usually turns his nose up at chew toys, loved it! It kept my Pom busy for a few weeks, but he really enjoyed it!<br /><br />Affordable price, fast shopping, great product!"
2301,2301,2301,2302,5,I love this frosting!  It's sugar free and I cannot find it in stores.  I will be ordering more in the future.
2302,2302,2302,2303,5,"Awesome little snack treat for your favorite pup/dog.  My two pekeingese just love these.  You can use them for training as well as just a treat.  They come in a variety of flavors.  My pups like the liver the best.  For senior dogs, these are perfect if they don't have the ""jaw"" power or teeth use anymore.  They are easy to carry so you can treat your dog whenever you want to for example on a walk around the neighborhood.  They are just 3 calories each so you don't have to worry about their weight.  Absolutely recommend these to every dog owner!"
2303,2303,2303,2304,5,"These are a hit with my pups, and for the price and 3 calories a piece, they can't be beat!  They're great for training in addition to putting them into food puzzle toys to keep them occupied.  I also provide a steady supply of these to my youngest pup during nail clipping as he has quite a bit of anxiety and these treats totally take his mind off of the scary clipper at his toes.<br /><br />First ingredient is wheat flour, so if your dog happens to be allergic to wheat these won't work for you.  My dogs aren't allergic, nor do these treats give tummy problems, so I'm happy!  Ingredient list is short, that's another plus, it's not a long list of artificial this and that.<br /><br />I give my pups both the liver flavor and the cheese/egg flavor to mix things up a bit.  The cheese/egg ones even smell like cheese, yum!"
2304,2304,2304,2305,5,"<a href=""http://www.amazon.com/gp/product/B0002Z9BF8"">All Natural Dog Treats by Charlee Bear - Cheese & Egg - 16 oz resealable bag</a> These are absolutely great treats for training and for use with overweight dogs. At only 4 calories per treat, even an overweight dog can feel like they are getting treats too, especially in a multi-dog household where one dog is overweight, others are not. Taste must be wonderful since there isn't anything my dogs won't do for these tiny treats, so I'm very pleased with them for many reasons! GREAT PRODUCTS!!!"
2305,2305,2305,2306,5,"My dog's breeder sent home a baggie of cheese and egg flavored Charlie Bears for my Maltese puppy.  I used them to reward him from the get-go, and he will do just about anything if he knows this treat is coming.  A great training aid.  They are also small enough to give often, and are made with good ingredients.  I carry them in my pocket and my little guy keeps an eye on that pocket!"
2306,2306,2306,2307,5,"I love these treats for my two german shepherds. I think these treats are great for even large size dogs. My dogs absolutely go crazy for them, and they are only 3 calories per treat, perfect for training sessions. I also love the texture of them... you can put them in your pocket without a ton of flaking or gross smell. This product also has a simplified ingredient list... opposed to so many other dog treats out there. You can pronounce all the ingredients in the list and you know what they are getting."
2307,2307,2307,2308,5,"Charlee Bears are small and low calorie, so you can use them en masse for training.  We use them both for standard training (sit, stay, drop it, leave it) and behavioral training (no bark).  They're not stinky or messy, so you can put them in your pocket, purse, or car without worry.  We keep a small bag in the car for travel to reinforce when our puppy doesn't bark at people walking by, one by the door to reinforce when she goes to the bathroom outside, and a bunch of treats in a treat bag for travel.<br /><br />The one downside to these is that because they're not as stinky, it can be harder to use them to get your dog's attention if he or she is distracted, like at the dog park or if you have a bunch of visitors.  Our trick to get around this is that we put some stinky treats in the treat bag with these, and they'll take on some of the scent (We use <a href=""http://www.amazon.com/gp/product/B0002DGRSY"">Pro-Treat Beef Liver, Freeze Dried Dog Treats, 21 Ounce</a>).<br /><br />Our dog loves all flavors."
2308,2308,2308,2309,2,"The treats were ok,my main complaint is they were small about the size of a lifesaver.Which made it hard to give them to my medium size dog as a treat.One treat just di not do it.This package should be labeled for toy or small dogs."
2309,2309,2309,2310,2,Too much of the white pith on this orange peel making the product overly bitter and diluting the real good taste of the orange zest.
2310,2310,2310,2311,5,I am a middle aged runner and take this cherry concentrate to help my recovery time between long races.  This works better than Ibuprofen and is all natural.  After each long run I take a couple tablespoons with my Gatorade and my muscles recover quicker (I experimented with not taking it).  I love this stuff.
2311,2311,2311,2312,5,"Juice consentrate is very good. I like it as much as the Tart is Smart and with the price increase it is considerably cheaper even with subscribe and save. This will be my staple tart cherry juice from now on."""
2312,2312,2312,2313,4,"I have read a couple of the studies on the anti-inflammatory potential of tart cherry juice, and became convinced that it's worth a try (as a 57-YO athlete).  I like this product b/c the label tells exactly how many cherries a tablespoon is equivalent to, so I can make an informed choices as to how much I use, based on the number-of-cherry equivalents in the studies I've read.  I can't vouch for the accuracy of the label, but I've no reason to doubt it.  I've grown to like the flavor, especially mixed with lime seltzer!"
2313,2313,2313,2314,5,I am training for a half marathon.  At the start of my training I wasn't taking cherry juice.  As I increased my long runs each week my knees and hips were so sore.  I started to take this cherry concentrate and ever since then I have felt pretty good.  I take the juice every morning with my breakfast.  It has a very strong flavor but mixes well with apple or orange juice.  The half marathon I'm running in is this weekend and I feel ready for it thanks in part to the cherry juice helping reduce the pain.  This stuff works for me.
2314,2314,2314,2315,5,"I have pain and numbness down both arms from a pinched nerve at the bottom of my neck.  I started drinking this juice three months into what will likely be a four to six month recovery.  Because my doctor has put me on a long-term anti-inflammatory medication, I am not allowed to take over-the-counter medications like Advil and Tylenol.  I can say that taking a glass of this juice has the same pain-killing effect as taking two Advil.  I enjoy two glasses a day - one in the morning and one at dinner.  The only down-side is the sugar, which is really the only processed sugar I eat during the day.  The juice tastes good and the quality of the syrup is consistent and pleasant.<br /><br />I usually don't go for ""miracle"" foods or diet fads, but this juice simply works - this is the real deal.  It will not cure pain, but it will inhibit inflammation and facilitate faster healing of arthritis, spasms, and sprains."
2315,2315,2315,2316,5,"This juice is actually concentrated as advertised. Of all the juice concentrates of any flavor i have tried, this one is the most concentrated, and i expected the others to be as concentrated but they were all thin. I guess tart cherry juice tastes like fresh black cherries in general, but Montmorency RTCJ has the more tart best flavor!"
2316,2316,2316,2317,4,Tastes like drinking a cherry pie. I purchased this for my mother's gout and she told me it works quickly. It's also supposed to help lower blood pressure. Speedy delivery. It's not 5 stars because of the high price.
2317,2317,2317,2318,5,Every bit as good as any other brand I've tried. Fantastic taste and easy to use. This stuff can become addictive.
2318,2318,2318,2319,5,"I am a long-distance runner and a belly dancer.  My back objects to the dancing and my knees object to the running.  I was having a lot of trouble managing my pain and still doing my activities with ibuprofen alone.  I read about tart cherry juice in my running magazine, and I decided to give it a try after reading some of the other reviews here on Amazon.<br /><br />I am simply blown away by the difference!  My body really reacts to this stuff.  My knee pain has disappeared, and my back only hurts during really deep back bends.  I had same-day relief, too.  I can definitely tell the difference on days where I forget to take this!  As an added bonus, I have noted a marked decrease in how sore my muscles are, as well.  I wish I had heard about this sooner!<br /><br />I follow what it says on the bottle, 1 once twice daily.  At first, I was just using a tablespoon and licking it out of the tablespoon (2TBS=1 oz.), which I still do in the mornings, but good lord this stuff is tart!  The first one isn't too bad, I think mostly because your taste buds are in shock.  The second one really gets me, though!  Lately, I've been mixing my ounce into a cup of orange juice at dinner, which looks disgusting but tastes, surprisingly, really good.<br /><br />I really hope this product comes back in stock soon, I don't think I could go without it and I'm hesitant to switch to a different brand."
2319,2319,2319,2320,4,"Good, and reasonable for drink. A product that is good for sleeping and inflamation. I will buy again if the price stays reasonable."
2320,2320,2320,2321,5,"This cherry juice concentrate taste very cherry :-)  <a href=""http://www.amazon.com/gp/product/B0032JKWGI"">Country Spoon Montmorency Red Tart Cherry Juice Concentrate 34 oz.</a> I like this product, and, perhaps, I will order this cherry juice concentrate again."
2321,2321,2321,2322,4,This is very good but I prefer the liquid cherry juice.  Less messy to deal with and the concentrate doesn't seem to go as far as the liquid juice.  Just my preference.
2322,2322,2322,2323,2,"I bought 2 bottles of this Tart Cherry Juice because they were cheaper than TART IS SMART. They may be providing the Anti Oxidents that they say but they completely failed me in helping to sleep better at night. I returned 1 bottle to Amazon & went back to TART IS SMART. I used to wake up 3-4 times a night & have trouble getting back to sleep. Being nearly 80 & retired, I can sleep in if I choose. With my TIS formula, I get to sleep fairly quick, wake up 7 hours later & get anothert hour or two after visiting the bathroom. This product may work much better for you but I found one that works for me & will stick with it forever. I hope to read YOUR opinion of this product soon?"
2323,2323,2323,2324,2,Too much of the white pith on this orange peel making the product overly bitter and diluting the real good taste of the orange zest.
2324,2324,2324,2325,5,"I have managed to find these crackers in other countries on our travels but had run out. I love that they are individually wrapped small packets in a stay fresh container. This makes them great to carry in my purse, take to work or on airplanes for snacks etc. Also love that they are not overly salted like so many American brand crackers. Company that shipped them did a great job - fast too!"
2325,2325,2325,2326,5,"This is the best tasting cracker I've ever tasted.  It may cost less in a Filipino or Asian store ... which is all well and good unless you don't live close to one (I don't).  Note that the box says 1 pound 14 ounces - but the description on this page says ""28z"" (whatever a ""z"" is).  If they meant ""oz,"" it's incorrect.  It's a 30oz. box.  In any case, I was able to find it even cheaper online than the price shown on this page.  Where?  Amazon (grin).  Whenever you buy stuff like this, be sure to consider the ""bottom line"" price (product plus shipping) - and check for alternative Amazon pages where it's cheaper.  On this page, it's $15.78 for a 30oz box with free shipping (if you total order is $25 or more).  But on this page:<br /><br /><a href=""http://www.amazon.com/gp/product/B0066D2XVY"">SKY FLAKES CRACKERS 1x850G</a><br /><br />the same 30oz box costs only $9.00 + $5.49 shipping ... or $14.49 total, over a dollar cheaper than on this page.  So, buy from Amazon ... but not from this page."
2326,2326,2326,2327,5,This product is a quick snack very light and tasteful with any spread or just like it is. Takes up hardly ay space if a couple of packets are placed in your bag. Individually wrapped crackers makes it stay fresh for longer periods.
2327,2327,2327,2328,5,"If you like SweeTarts and you want them in a bulk amount, this product is for you. The SweeTarts came perfectly sealed and in excellent condition. There are no downsides."
2328,2328,2328,2329,4,Sweetarts evokes nostalgic memories of going into the candy store and pining for that sweet and sour chalky taste of this classic candy.  While it's a hard candy it is easily chewable and has pleasant texture and taste.  You really can't go wrong with this candy.  The only drawback is it is hard to stop at just one and before you know it you've eaten an entire roll.
2329,2329,2329,2330,5,"I have ordered these a couple times now. They arrive super fresh and sealed every time. I used to buy a roll a day from the gas station, now I have a stash at home that is available anytime. Yumm"
2330,2330,2330,2331,5,"I've purchased bulk candies where they are old, terrible flavors, or simply smashed to dust. This was a great buy, having none of those drawbacks."
2331,2331,2331,2332,5,"I used these for my sons bday party as one of the sweet treats to have out.  they are great, the kids all loved them and the price was fabulous, way better than purchasing elsewhere.  the item came as described and was fresh.  Thank you amazon.com"
2332,2332,2332,2333,5,It is very very good sweets<br />Amazon always is excellent<br />Amazon always is excellent<br />Amazon always is excellent<br />Amazon always is excellent
2333,2333,2333,2334,5,"Excellent shipment and product as well , looking forward to purchase again , thanks<br />Excellent shipment and product as well , looking forward to purchase again , thanks<br />Excellent shipment and product as well , looking forward to purchase again , thanks"
2334,2334,2334,2335,5,"My family has been in love with Baci's ever since we lived in Europe.  When my daughters were small they coined the term ""Baci Pill"" for whenever they were hurt or not feeling well.  They are a wonderful treat, after a meal with espresso or cappuccino.  Pop the entire Baci in your mouth and experience the famous Perugina chocolate and then the still crunchy hazelnut center.  The Italians do everything with class and this beats a Hershey's Kiss any day!"
2335,2335,2335,2336,2,"I ordered this item in a large quanity, but wanted the items packaged as shown.  They were for favors in a holiday bag for the company employees.  When they arrived a few were packaged as shown but the bulk were loose.  If I had know they would come like this I would have gone to COSTO or some other discount store for the purchase.  The cute little box that would have helped make them special and what I thought I paid for was missing."
2336,2336,2336,2337,5,"My family has been in love with Baci's ever since we lived in Europe.  When my daughters were small they coined the term ""Baci Pill"" for whenever they were hurt or not feeling well.  They are a wonderful treat, after a meal with espresso or cappuccino.  Pop the entire Baci in your mouth and experience the famous Perugina chocolate and then the still crunchy hazelnut center.  The Italians do everything with class and this beats a Hershey's Kiss any day!"
2337,2337,2337,2338,5,Just returned from Italy and was told these little chocolates were the favs of the Italians--perfect little two-chocolates for gifts -- and gloomy days -- or happy days --
2338,2338,2338,2339,5,"Delicious candy.<br />Outstanding price for such a rich product.<br />The ""fortunes"" on the inside are an added bonus.<br />Great options relating to packaging."
2339,2339,2339,2340,4,"My dog had been prone to ear infections and did a lot of paw chewing when his vet recommended changing his diet because his symptoms may be due to a food allergy. She specifically recommended the salmon and rice formula. Unfortunately, my dog hated the salmon and rice and it smelt extremely fishy. I tried the lamb and rice formula and he likes it much better. I've heard numerous good things about Wellness from my dog trainer, as well as other pet owners and pet store employees. My dog is adjusting to the new food well. However, I can tell he doesn't consider it the most tasty of choices- probably because it doesn't have the artificial flavoring in it. But I'd rather him eat something much healthier even if we have to sacrifice a little on the taste."
2340,2340,2340,2341,5,"I got this food for my dog that is allergic to corn, wheat, potatoes, flax, fish, and pork.  I had the hardest time finding a food that he wasn't allergic to.  I'm so glad I found this food.  He is finally eating and starting to put on some weight.  It is a little pricey but I think it is worth it for such a good product."
2341,2341,2341,2342,5,"Instead of Simple Solution Lamb & Rice I was sent Simple Lamb & Oatmeal but, my dog likes it. Next time I will make sure I am sent the right food. I didn't know until I had open and put the food in my 10lb container."
2342,2342,2342,2343,4,"If your dog eats slowly & actually chews his food, then this food is fantastic!  We have 2 dogs, 1 that is a picky eater, so we added water and microwave his food for 30 sec.  He loves his dinner & keeps It down. ( full disclosure, he's not the dog with stomach problems.  Our Boston Terrier, who we adopted from a puppy mill situation, eats by gulping down her food, from her years when she had to fight for food.  She is the dog we were targeting by getting sensitive stomach food; she was having a problem with vomiting & regurgitation.  The good news is, if we get her to eat 2-3 small meals a day and try to get her to slow down, problem solved.  Yet, if she eats fastly, without chewing, regurgitation is still a problem.<br /><br />I gave the food 4 stars because. If we do make sure she chews it ( by feeding her a couple morsels at a time, like giving treats) the food stays down, therefore working for vomiting, which was a huge proplem! (she was vomiting 6-9 times a day.) since switching she has stopped vomiting. I don't think our dog is the only one that eats fast, and it does take much longer to feed her."
2343,2343,2343,2344,5,My Dogs love this natural kibble.  It's simple (only rice and protein) yet tasty.  They maintain a healthy weight and have regular and healthy bowl movements.  Wellness is a fantastic product for dogs because they keep in mind the many ingredients that are not natural to a dog's diet and keep it out of their food.
2344,2344,2344,2345,5,"I have a dog with severe allergies we have been fighting for years. The vets always recommend mass produced allergy formulas like science diet.  I can't stomach feeding my dog that type of garbage. But simple is a good alternative, made with quality ingredients and the dogs love it too.  Great product!!"
2345,2345,2345,2346,5,"Before my oldest golden started eating this food he got a lot of ear infections. He ate grain free food, but he still got them. Both my dogs like this food and their coats are nice and shiny and their ears are super clean. I really recommend it.<br /><br />While you can get it for $1 cheaper on other sites, you pay $18 for shipping.<br /><br />I only wish Amazon had more than 3 bags of it each time!"
2346,2346,2346,2347,5,quality food but the price is very high.  luv amazon's free ship over $25.
2347,2347,2347,2348,5,"I was so excited to get my whole wheat pizza dough.  After ordering it, I got it two days later!  The directions are easy to follow and the taste of the crust is phenomenal.  The toppings I added to my pizza were shrimp, chicken, cherry tomatoes, Mexican cheese blend, and turkey Canadian bacon.  The pizza turned out great! Only 8 Weight Watcher's Point Plus value per slice.  This is a better alternative to other leading pizzas."
2348,2348,2348,2349,4,My husband does not like whole wheat anything but he liked this pizza dough. It was very simple to make and spread on our pizza stone. We put Rossi Pizza sauce and mozzarella cheese on and it was great!
2349,2349,2349,2350,5,Great stuff!Love that it's organic and raw. But later saw same thing @ TJ's for less than half the price!
2350,2350,2350,2351,5,I love this organic raw honey!<br /><br />When using it in my tea I don't need a lot and the taste is great.<br /><br />Honey is also helpful with moisturizing and healing so other than consuming it I also use it on my hair and face often. The darker the better.
2351,2351,2351,2352,5,I absolutly love these candies that are only put on the market at Christmas and Valentine's Day. I would buy them all year if they were available: SO you can imagine how excited I was tao be able to get them for a while through Amazon.I can wait untill Christmas when they will be available again.
2352,2352,2352,2353,5,"Cant find this flavor in the stores, so bought them here online.. Like them so much better than the Peppermint ones... I also like the Cinnamon Ones... Yum-O(as Rachel Ray states)..."
2353,2353,2353,2354,5,The local merchants quit stocking this. Was pleased to buy this on line so I can make French Canadian pea soup again. 5 stars for ability to obtain since quality is not that much of a factor. All of Bob's Red Mill products are 5 star.
